date,nav
15-07-2026,119.83000
14-07-2026,119.55000
13-07-2026,120.31000
10-07-2026,120.45000
09-07-2026,119.21000
08-07-2026,118.77000
07-07-2026,121.15000
06-07-2026,121.35000
03-07-2026,120.55000
02-07-2026,120.20000
01-07-2026,119.52000
30-06-2026,118.73000
29-06-2026,118.91000
25-06-2026,119.69000
24-06-2026,119.42000
23-06-2026,118.76000
22-06-2026,119.65000
19-06-2026,119.13000
18-06-2026,119.66000
17-06-2026,119.14000
16-06-2026,118.70000
15-06-2026,118.23000
12-06-2026,116.65000
11-06-2026,114.42000
10-06-2026,114.62000
09-06-2026,114.77000
08-06-2026,114.11000
05-06-2026,115.23000
04-06-2026,115.36000
03-06-2026,115.33000
02-06-2026,115.49000
01-06-2026,115.36000
29-05-2026,116.43000
27-05-2026,118.19000
26-05-2026,117.98000
25-05-2026,118.45000
22-05-2026,117.10000
21-05-2026,116.62000
20-05-2026,116.53000
19-05-2026,116.35000
18-05-2026,116.33000
15-05-2026,116.51000
14-05-2026,116.71000
13-05-2026,115.52000
12-05-2026,115.45000
11-05-2026,117.55000
08-05-2026,119.11000
07-05-2026,119.66000
06-05-2026,119.39000
05-05-2026,117.94000
04-05-2026,118.34000
30-04-2026,117.64000
29-04-2026,118.51000
28-04-2026,117.92000
27-04-2026,118.64000
24-04-2026,117.64000
23-04-2026,119.17000
22-04-2026,120.32000
21-04-2026,121.04000
20-04-2026,120.22000
17-04-2026,120.20000
16-04-2026,119.47000
15-04-2026,119.57000
13-04-2026,117.54000
10-04-2026,118.35000
09-04-2026,116.82000
08-04-2026,117.83000
07-04-2026,113.46000
06-04-2026,112.85000
02-04-2026,111.56000
01-04-2026,111.57000
31-03-2026,110.11000
30-03-2026,110.11000
27-03-2026,112.42000
25-03-2026,114.56000
24-03-2026,112.73000
23-03-2026,110.63000
20-03-2026,113.60000
19-03-2026,113.14000
18-03-2026,116.79000
17-03-2026,115.81000
16-03-2026,114.81000
13-03-2026,113.97000
12-03-2026,116.41000
11-03-2026,117.57000
10-03-2026,119.24000
09-03-2026,117.90000
06-03-2026,119.96000
05-03-2026,121.28000
04-03-2026,119.86000
02-03-2026,121.81000
27-02-2026,123.60000
26-02-2026,125.10000
25-02-2026,125.07000
24-02-2026,124.43000
23-02-2026,125.70000
20-02-2026,125.00000
19-02-2026,124.31000
18-02-2026,126.11000
17-02-2026,125.61000
16-02-2026,125.24000
13-02-2026,124.37000
12-02-2026,125.72000
11-02-2026,126.26000
10-02-2026,126.22000
09-02-2026,125.85000
06-02-2026,125.45000
05-02-2026,125.40000
04-02-2026,125.96000
03-02-2026,125.27000
02-02-2026,122.40000
30-01-2026,123.16000
29-01-2026,123.52000
28-01-2026,123.06000
27-01-2026,122.30000
23-01-2026,121.64000
22-01-2026,122.82000
21-01-2026,122.26000
20-01-2026,122.74000
19-01-2026,124.45000
16-01-2026,124.93000
14-01-2026,124.90000
13-01-2026,125.08000
12-01-2026,125.59000
09-01-2026,125.31000
08-01-2026,126.30000
07-01-2026,127.78000
06-01-2026,128.05000
05-01-2026,128.19000
02-01-2026,128.40000
01-01-2026,127.46000
31-12-2025,127.17000
30-12-2025,126.23000
29-12-2025,126.20000
26-12-2025,126.59000
24-12-2025,127.07000
23-12-2025,127.35000
22-12-2025,127.33000
19-12-2025,126.44000
18-12-2025,125.75000
17-12-2025,125.95000
16-12-2025,126.28000
15-12-2025,126.98000
12-12-2025,127.11000
11-12-2025,126.28000
10-12-2025,125.82000
09-12-2025,126.09000
08-12-2025,126.77000
05-12-2025,127.84000
04-12-2025,127.29000
03-12-2025,127.07000
02-12-2025,127.29000
01-12-2025,127.77000
28-11-2025,127.77000
27-11-2025,127.94000
26-11-2025,127.92000
25-11-2025,126.45000
24-11-2025,126.72000
21-11-2025,127.19000
20-11-2025,127.58000
19-11-2025,127.02000
18-11-2025,126.62000
17-11-2025,126.97000
14-11-2025,126.42000
13-11-2025,126.44000
12-11-2025,126.09000
11-11-2025,125.28000
10-11-2025,124.46000
07-11-2025,123.96000
06-11-2025,124.09000
04-11-2025,124.33000
03-11-2025,125.20000
31-10-2025,125.05000
30-10-2025,125.63000
29-10-2025,126.34000
28-10-2025,125.70000
27-10-2025,125.89000
24-10-2025,124.92000
23-10-2025,125.27000
20-10-2025,125.19000
17-10-2025,124.71000
16-10-2025,124.16000
15-10-2025,123.22000
14-10-2025,122.46000
13-10-2025,122.85000
10-10-2025,123.07000
09-10-2025,122.56000
08-10-2025,122.01000
07-10-2025,122.64000
06-10-2025,122.44000
03-10-2025,121.82000
01-10-2025,121.42000
30-09-2025,120.66000
26-09-2025,120.87000
25-09-2025,121.85000
24-09-2025,122.41000
23-09-2025,122.90000
22-09-2025,123.12000
19-09-2025,123.61000
18-09-2025,123.87000
17-09-2025,123.46000
16-09-2025,123.06000
15-09-2025,122.17000
12-09-2025,122.26000
11-09-2025,121.70000
10-09-2025,121.48000
09-09-2025,121.26000
08-09-2025,120.96000
05-09-2025,120.79000
04-09-2025,120.64000
03-09-2025,120.85000
02-09-2025,120.34000
01-09-2025,120.55000
29-08-2025,119.60000
28-08-2025,120.00000
26-08-2025,120.95000
25-08-2025,122.20000
22-08-2025,121.79000
21-08-2025,122.63000
20-08-2025,122.41000
19-08-2025,122.21000
18-08-2025,121.74000
14-08-2025,120.34000
13-08-2025,120.22000
12-08-2025,119.70000
11-08-2025,119.63000
08-08-2025,118.75000
07-08-2025,119.80000
06-08-2025,119.54000
05-08-2025,119.78000
04-08-2025,120.04000
01-08-2025,119.37000
31-07-2025,120.57000
30-07-2025,121.08000
29-07-2025,120.49000
28-07-2025,119.79000
25-07-2025,120.14000
24-07-2025,120.92000
23-07-2025,121.58000
22-07-2025,120.94000
21-07-2025,121.26000
18-07-2025,120.67000
17-07-2025,121.31000
16-07-2025,121.73000
15-07-2025,121.66000
14-07-2025,121.13000
11-07-2025,121.26000
10-07-2025,122.13000
09-07-2025,122.64000
08-07-2025,122.78000
07-07-2025,122.53000
04-07-2025,122.57000
03-07-2025,122.14000
02-07-2025,122.32000
01-07-2025,122.59000
30-06-2025,122.55000
27-06-2025,123.11000
26-06-2025,122.39000
25-06-2025,121.14000
24-06-2025,120.35000
23-06-2025,119.95000
20-06-2025,120.72000
19-06-2025,119.46000
18-06-2025,119.59000
17-06-2025,119.76000
16-06-2025,120.12000
13-06-2025,119.08000
12-06-2025,119.79000
11-06-2025,120.94000
10-06-2025,120.72000
09-06-2025,120.83000
06-06-2025,120.29000
05-06-2025,119.23000
04-06-2025,118.64000
03-06-2025,118.33000
02-06-2025,119.04000
30-05-2025,119.11000
29-05-2025,119.50000
28-05-2025,119.04000
27-05-2025,119.22000
26-05-2025,119.97000
23-05-2025,119.45000
22-05-2025,118.60000
21-05-2025,119.31000
20-05-2025,118.68000
19-05-2025,119.87000
16-05-2025,119.97000
15-05-2025,119.98000
14-05-2025,118.19000
13-05-2025,117.74000
12-05-2025,118.83000
09-05-2025,115.07000
08-05-2025,116.08000
07-05-2025,116.96000
06-05-2025,116.84000
05-05-2025,117.43000
02-05-2025,116.89000
30-04-2025,116.91000
29-04-2025,116.54000
28-04-2025,116.80000
25-04-2025,115.25000
24-04-2025,116.34000
23-04-2025,116.63000
22-04-2025,115.76000
21-04-2025,115.71000
17-04-2025,114.44000
16-04-2025,112.68000
15-04-2025,112.36000
11-04-2025,109.74000
09-04-2025,108.07000
08-04-2025,108.63000
07-04-2025,106.92000
04-04-2025,110.21000
03-04-2025,112.04000
02-04-2025,112.09000
01-04-2025,111.34000
31-03-2025,112.83000
28-03-2025,112.83000
27-03-2025,113.12000
26-03-2025,112.57000
25-03-2025,113.30000
24-03-2025,113.37000
21-03-2025,111.99000
20-03-2025,111.11000
19-03-2025,109.89000
18-03-2025,109.14000
17-03-2025,107.58000
13-03-2025,106.96000
12-03-2025,107.33000
11-03-2025,107.48000
10-03-2025,106.99000
07-03-2025,107.59000
06-03-2025,107.69000
05-03-2025,106.74000
04-03-2025,105.42000
03-03-2025,105.60000
28-02-2025,105.54000
27-02-2025,107.43000
25-02-2025,107.80000
24-02-2025,108.07000
21-02-2025,109.09000
20-02-2025,109.72000
19-02-2025,109.70000
18-02-2025,109.47000
17-02-2025,109.53000
14-02-2025,109.43000
13-02-2025,110.19000
12-02-2025,110.18000
11-02-2025,110.08000
10-02-2025,111.62000
07-02-2025,112.58000
06-02-2025,112.62000
05-02-2025,112.97000
04-02-2025,112.79000
03-02-2025,110.98000
31-01-2025,112.26000
30-01-2025,110.98000
29-01-2025,110.59000
28-01-2025,109.61000
27-01-2025,109.10000
24-01-2025,110.31000
23-01-2025,111.04000
22-01-2025,110.47000
21-01-2025,110.27000
20-01-2025,111.65000
17-01-2025,111.24000
16-01-2025,111.50000
15-01-2025,110.75000
14-01-2025,110.52000
13-01-2025,109.98000
10-01-2025,111.88000
09-01-2025,112.69000
08-01-2025,113.56000
07-01-2025,113.91000
06-01-2025,113.40000
03-01-2025,115.24000
02-01-2025,115.91000
01-01-2025,114.21000
31-12-2024,113.60000
30-12-2024,113.54000
27-12-2024,114.30000
26-12-2024,114.26000
24-12-2024,114.02000
23-12-2024,114.06000
20-12-2024,113.52000
19-12-2024,115.24000
18-12-2024,116.12000
17-12-2024,116.91000
16-12-2024,118.39000
13-12-2024,118.67000
12-12-2024,117.85000
11-12-2024,118.31000
10-12-2024,118.08000
09-12-2024,118.20000
06-12-2024,118.21000
05-12-2024,118.11000
04-12-2024,117.31000
03-12-2024,117.37000
02-12-2024,116.57000
29-11-2024,115.91000
28-11-2024,114.86000
27-11-2024,116.15000
26-11-2024,115.84000
25-11-2024,116.23000
22-11-2024,114.66000
21-11-2024,112.57000
19-11-2024,112.94000
18-11-2024,112.70000
14-11-2024,112.97000
13-11-2024,112.87000
12-11-2024,114.32000
11-11-2024,115.43000
08-11-2024,115.44000
07-11-2024,115.69000
06-11-2024,116.97000
05-11-2024,115.76000
04-11-2024,114.94000
31-10-2024,116.11000
30-10-2024,116.35000
29-10-2024,116.83000
28-10-2024,116.34000
25-10-2024,115.90000
24-10-2024,117.00000
23-10-2024,117.04000
22-10-2024,117.32000
21-10-2024,118.69000
18-10-2024,118.98000
17-10-2024,118.37000
16-10-2024,119.51000
15-10-2024,119.65000
14-10-2024,119.68000
11-10-2024,119.15000
