date,nav
10-07-2026,231.97000
09-07-2026,228.93000
08-07-2026,226.56400
07-07-2026,231.09400
06-07-2026,230.39500
03-07-2026,229.59400
02-07-2026,229.57500
01-07-2026,227.17900
30-06-2026,226.76500
29-06-2026,225.31700
25-06-2026,226.91500
24-06-2026,227.89800
23-06-2026,226.63400
22-06-2026,227.61600
19-06-2026,226.49700
18-06-2026,225.63000
17-06-2026,224.28000
16-06-2026,223.29200
15-06-2026,223.03600
12-06-2026,220.15600
11-06-2026,216.81000
10-06-2026,218.50800
09-06-2026,220.40900
08-06-2026,218.00000
05-06-2026,220.32700
04-06-2026,219.94200
03-06-2026,219.07700
02-06-2026,219.67300
01-06-2026,218.88200
29-05-2026,221.32200
27-05-2026,223.58500
26-05-2026,223.13500
25-05-2026,222.38100
22-05-2026,220.35900
21-05-2026,220.53400
20-05-2026,220.39100
19-05-2026,219.79900
18-05-2026,217.97800
15-05-2026,218.42300
14-05-2026,218.88900
13-05-2026,216.71300
12-05-2026,216.61600
11-05-2026,221.25500
08-05-2026,223.89500
07-05-2026,223.73800
06-05-2026,222.52500
05-05-2026,218.74500
04-05-2026,218.53100
30-04-2026,217.72000
29-04-2026,219.60600
28-04-2026,220.21700
27-04-2026,220.63800
24-04-2026,218.07400
23-04-2026,220.62500
22-04-2026,221.61400
21-04-2026,221.42400
20-04-2026,219.67400
17-04-2026,220.05800
16-04-2026,218.21400
15-04-2026,217.52000
13-04-2026,213.69200
10-04-2026,215.54800
09-04-2026,212.58000
08-04-2026,212.72700
07-04-2026,205.14000
06-04-2026,204.43800
02-04-2026,202.24300
01-04-2026,202.75000
31-03-2026,199.41700
30-03-2026,199.41700
27-03-2026,204.03800
25-03-2026,207.59100
24-03-2026,202.86800
23-03-2026,198.61600
20-03-2026,204.93500
19-03-2026,203.61200
18-03-2026,209.62300
17-03-2026,206.21800
16-03-2026,205.63100
13-03-2026,205.99700
12-03-2026,211.45200
11-03-2026,212.64800
10-03-2026,214.59800
09-03-2026,210.94300
06-03-2026,215.23700
05-03-2026,217.04500
04-03-2026,214.60300
02-03-2026,220.17700
27-02-2026,223.95600
26-02-2026,226.79900
25-02-2026,225.85500
24-02-2026,224.60300
23-02-2026,224.86900
20-02-2026,224.10600
19-02-2026,223.59900
18-02-2026,226.72200
17-02-2026,226.05200
16-02-2026,224.57000
13-02-2026,223.49000
12-02-2026,226.10300
11-02-2026,227.17700
10-02-2026,226.93600
09-02-2026,226.72500
06-02-2026,223.96100
05-02-2026,224.59800
04-02-2026,224.74200
03-02-2026,224.32300
02-02-2026,218.91700
30-01-2026,221.44100
29-01-2026,220.05400
28-01-2026,219.86900
27-01-2026,217.84500
23-01-2026,217.29700
22-01-2026,220.49800
21-01-2026,218.09200
20-01-2026,218.89500
19-01-2026,222.77600
16-01-2026,223.51800
14-01-2026,222.23000
13-01-2026,221.65900
12-01-2026,221.70300
09-01-2026,222.32200
08-01-2026,223.69200
07-01-2026,226.95900
06-01-2026,226.63100
05-01-2026,226.65900
02-01-2026,226.58100
01-01-2026,225.02000
31-12-2025,224.74500
30-12-2025,222.38500
29-12-2025,222.41000
26-12-2025,222.77600
24-12-2025,223.50700
23-12-2025,224.88500
22-12-2025,225.48800
19-12-2025,224.13000
18-12-2025,222.12800
17-12-2025,222.00100
16-12-2025,222.44900
15-12-2025,223.77500
12-12-2025,223.39800
11-12-2025,221.62200
10-12-2025,221.13900
09-12-2025,222.55000
08-12-2025,221.48300
05-12-2025,224.68000
04-12-2025,224.26500
03-12-2025,224.19400
02-12-2025,225.88900
01-12-2025,225.84000
28-11-2025,226.06900
27-11-2025,226.08200
26-11-2025,226.26100
25-11-2025,224.14600
24-11-2025,223.44200
21-11-2025,223.28100
20-11-2025,225.64900
19-11-2025,225.47200
18-11-2025,224.79100
17-11-2025,226.08000
14-11-2025,224.34500
13-11-2025,224.35100
12-11-2025,224.60700
11-11-2025,222.60800
10-11-2025,222.30300
07-11-2025,221.56700
06-11-2025,221.16100
04-11-2025,223.50600
03-11-2025,223.34700
31-10-2025,221.52400
30-10-2025,222.57700
29-10-2025,222.51800
28-10-2025,221.82500
27-10-2025,221.62300
24-10-2025,219.56300
23-10-2025,220.41500
20-10-2025,220.05900
17-10-2025,217.99100
16-10-2025,218.55600
15-10-2025,218.09800
14-10-2025,216.04400
13-10-2025,216.97700
10-10-2025,217.33700
09-10-2025,216.54400
08-10-2025,215.60000
07-10-2025,215.96900
06-10-2025,215.38900
03-10-2025,213.64200
01-10-2025,212.45700
30-09-2025,211.77300
26-09-2025,210.14300
25-09-2025,213.33200
24-09-2025,214.52100
23-09-2025,215.91200
22-09-2025,216.40600
19-09-2025,218.76900
18-09-2025,218.33300
17-09-2025,217.23300
16-09-2025,217.02700
15-09-2025,215.61500
12-09-2025,215.35800
11-09-2025,215.46500
10-09-2025,215.01400
09-09-2025,212.84800
08-09-2025,211.98600
05-09-2025,211.63400
04-09-2025,211.92000
03-09-2025,213.15500
02-09-2025,212.25300
01-09-2025,211.76600
29-08-2025,209.33500
28-08-2025,210.11600
26-08-2025,211.70800
25-08-2025,213.97700
22-08-2025,214.05500
21-08-2025,214.33300
20-08-2025,214.83700
19-08-2025,213.95900
18-08-2025,212.99000
14-08-2025,210.61900
13-08-2025,210.62000
12-08-2025,209.87300
11-08-2025,209.80800
08-08-2025,208.66000
07-08-2025,210.19600
06-08-2025,209.07000
05-08-2025,211.30300
04-08-2025,212.02200
01-08-2025,210.43300
31-07-2025,213.54300
30-07-2025,214.73300
29-07-2025,214.36600
28-07-2025,213.15200
25-07-2025,214.19200
24-07-2025,216.84700
23-07-2025,217.84200
22-07-2025,217.50200
21-07-2025,218.20400
18-07-2025,217.97900
17-07-2025,218.85300
16-07-2025,218.73400
15-07-2025,218.59300
14-07-2025,216.83500
11-07-2025,215.90500
10-07-2025,216.61200
09-07-2025,217.44700
08-07-2025,217.44600
07-07-2025,217.42000
04-07-2025,217.52900
03-07-2025,216.55600
02-07-2025,216.83400
01-07-2025,216.60400
30-06-2025,216.47400
27-06-2025,214.42600
26-06-2025,213.83100
25-06-2025,212.70400
24-06-2025,211.26600
23-06-2025,209.36100
20-06-2025,209.22600
19-06-2025,207.64400
18-06-2025,210.01600
17-06-2025,210.13200
16-06-2025,210.87400
13-06-2025,209.04200
12-06-2025,209.78300
11-06-2025,212.55400
10-06-2025,213.10900
09-06-2025,212.97800
06-06-2025,210.70500
05-06-2025,209.24200
04-06-2025,208.45900
03-06-2025,207.52600
02-06-2025,208.15400
30-05-2025,206.90400
29-05-2025,207.48000
28-05-2025,207.16700
27-05-2025,206.93100
26-05-2025,206.69600
23-05-2025,206.30200
22-05-2025,205.02300
21-05-2025,205.36300
20-05-2025,203.77100
19-05-2025,205.70800
16-05-2025,205.19700
15-05-2025,203.71300
14-05-2025,202.60300
13-05-2025,200.00300
12-05-2025,199.46200
09-05-2025,193.53300
08-05-2025,194.01300
07-05-2025,196.42800
06-05-2025,194.53300
05-05-2025,197.52300
02-05-2025,194.99000
30-04-2025,195.45000
29-04-2025,196.38100
28-04-2025,195.99900
25-04-2025,194.24400
24-04-2025,197.24100
23-04-2025,197.12200
22-04-2025,195.51000
21-04-2025,194.35200
17-04-2025,191.42100
16-04-2025,190.17800
15-04-2025,188.52900
11-04-2025,183.57700
09-04-2025,180.45000
08-04-2025,181.74200
07-04-2025,179.05600
04-04-2025,184.71200
03-04-2025,189.68100
02-04-2025,189.78700
01-04-2025,188.30000
31-03-2025,190.72000
28-03-2025,190.72600
27-03-2025,191.29100
26-03-2025,189.93600
25-03-2025,191.35000
24-03-2025,192.75700
21-03-2025,190.67500
20-03-2025,188.31500
19-03-2025,186.66700
18-03-2025,183.55000
17-03-2025,179.94600
13-03-2025,178.72000
12-03-2025,180.44400
11-03-2025,181.31800
10-03-2025,181.34900
07-03-2025,183.27900
06-03-2025,184.16300
05-03-2025,182.77000
04-03-2025,178.24200
03-03-2025,178.67000
28-02-2025,178.62600
27-02-2025,182.39000
25-02-2025,183.10400
24-02-2025,184.07900
21-02-2025,185.65000
20-02-2025,187.77500
19-02-2025,186.03900
18-02-2025,184.29100
17-02-2025,184.79400
14-02-2025,184.34300
13-02-2025,187.87100
12-02-2025,187.54400
11-02-2025,188.39300
10-02-2025,193.16800
07-02-2025,196.63600
06-02-2025,196.21900
05-02-2025,197.58700
04-02-2025,195.63100
03-02-2025,193.04100
31-01-2025,195.30600
30-01-2025,193.48400
29-01-2025,193.40400
28-01-2025,189.34600
27-01-2025,190.00200
24-01-2025,194.56300
23-01-2025,197.60400
22-01-2025,194.88600
21-01-2025,196.36300
20-01-2025,199.23400
17-01-2025,198.21600
16-01-2025,198.76200
15-01-2025,196.76800
14-01-2025,196.35200
13-01-2025,193.75800
10-01-2025,200.56700
09-01-2025,203.62600
08-01-2025,204.98500
07-01-2025,207.12400
