date,nav
15-07-2026,104.62940
14-07-2026,104.16650
13-07-2026,104.89130
10-07-2026,104.95430
09-07-2026,103.99980
08-07-2026,103.45280
07-07-2026,105.49070
06-07-2026,105.90540
03-07-2026,105.38110
02-07-2026,105.51860
01-07-2026,105.05130
30-06-2026,104.35040
29-06-2026,104.60390
25-06-2026,105.22020
24-06-2026,104.99020
23-06-2026,103.93860
22-06-2026,104.94030
19-06-2026,104.31820
18-06-2026,104.80200
17-06-2026,104.30690
16-06-2026,104.00730
15-06-2026,103.61050
12-06-2026,102.11210
11-06-2026,99.82010
10-06-2026,100.34510
09-06-2026,100.56500
08-06-2026,99.66680
05-06-2026,100.84100
04-06-2026,100.89530
03-06-2026,100.88230
02-06-2026,101.05210
01-06-2026,100.76210
31-05-2026,101.62710
29-05-2026,101.63060
27-05-2026,102.48550
26-05-2026,102.36520
25-05-2026,102.74940
22-05-2026,101.68330
21-05-2026,101.05290
20-05-2026,100.82050
19-05-2026,100.87340
18-05-2026,100.77810
15-05-2026,100.87020
14-05-2026,101.10370
13-05-2026,100.30140
12-05-2026,99.76900
11-05-2026,101.87250
08-05-2026,103.27330
07-05-2026,103.56750
06-05-2026,103.29350
05-05-2026,101.75470
04-05-2026,102.07640
30-04-2026,101.56770
29-04-2026,102.32710
28-04-2026,101.87640
27-04-2026,102.58230
24-04-2026,101.60310
23-04-2026,102.78330
22-04-2026,103.96770
21-04-2026,104.31720
20-04-2026,103.39690
17-04-2026,103.51040
16-04-2026,102.77700
15-04-2026,102.58910
13-04-2026,100.65320
10-04-2026,101.12140
09-04-2026,99.42000
08-04-2026,100.22130
07-04-2026,96.48350
06-04-2026,95.93760
02-04-2026,94.86290
01-04-2026,94.89350
31-03-2026,93.26300
30-03-2026,93.26460
27-03-2026,95.35760
25-03-2026,97.36650
24-03-2026,95.56380
23-03-2026,93.44220
20-03-2026,96.40210
19-03-2026,96.02600
18-03-2026,99.17080
17-03-2026,98.30920
16-03-2026,97.44980
13-03-2026,96.65570
12-03-2026,98.95500
11-03-2026,99.98720
10-03-2026,101.32450
09-03-2026,100.18720
06-03-2026,102.11070
05-03-2026,103.25240
04-03-2026,102.20990
02-03-2026,104.23020
28-02-2026,105.56640
27-02-2026,105.56800
26-02-2026,106.67080
25-02-2026,106.37020
24-02-2026,105.95550
23-02-2026,106.82150
20-02-2026,106.13660
19-02-2026,105.59880
18-02-2026,107.00540
17-02-2026,106.45150
16-02-2026,106.22490
13-02-2026,105.69230
12-02-2026,107.07670
11-02-2026,107.52330
10-02-2026,107.19280
09-02-2026,106.70580
06-02-2026,105.71590
05-02-2026,105.79800
04-02-2026,106.38230
03-02-2026,106.18900
02-02-2026,103.64190
31-01-2026,104.83320
30-01-2026,104.83500
29-01-2026,105.29590
28-01-2026,104.93750
27-01-2026,104.09720
23-01-2026,103.76620
22-01-2026,104.70080
21-01-2026,104.11860
20-01-2026,104.44740
19-01-2026,105.90850
16-01-2026,106.44960
14-01-2026,106.32710
13-01-2026,106.43980
12-01-2026,106.53080
09-01-2026,106.30700
08-01-2026,106.97650
07-01-2026,108.19920
06-01-2026,108.20850
05-01-2026,107.96360
02-01-2026,108.14660
01-01-2026,107.33110
31-12-2025,107.00320
30-12-2025,106.23000
29-12-2025,106.31810
26-12-2025,106.48050
24-12-2025,106.76820
23-12-2025,107.06510
22-12-2025,106.95800
19-12-2025,106.30370
18-12-2025,105.67020
17-12-2025,105.67590
16-12-2025,105.88850
15-12-2025,106.44730
12-12-2025,106.47960
11-12-2025,105.87250
10-12-2025,105.28070
09-12-2025,105.52280
08-12-2025,105.80020
05-12-2025,106.71880
04-12-2025,106.24030
03-12-2025,106.10840
02-12-2025,106.37430
01-12-2025,106.65290
30-11-2025,106.68180
28-11-2025,106.68550
27-11-2025,106.74210
26-11-2025,106.64030
25-11-2025,105.36280
24-11-2025,105.38740
21-11-2025,105.60110
20-11-2025,106.22820
19-11-2025,105.80570
18-11-2025,105.36020
17-11-2025,105.79720
14-11-2025,105.45120
13-11-2025,105.61000
12-11-2025,105.41280
11-11-2025,104.98930
10-11-2025,104.65370
07-11-2025,104.37050
06-11-2025,104.46380
04-11-2025,104.78670
03-11-2025,105.33070
31-10-2025,104.99390
30-10-2025,105.63820
29-10-2025,106.28580
28-10-2025,105.60210
27-10-2025,105.62580
24-10-2025,105.13470
23-10-2025,105.39550
20-10-2025,105.25290
17-10-2025,104.90900
16-10-2025,104.60850
15-10-2025,103.64860
14-10-2025,102.87480
13-10-2025,103.14210
10-10-2025,103.44070
09-10-2025,102.99450
08-10-2025,102.38240
07-10-2025,102.85100
06-10-2025,102.69800
03-10-2025,102.30710
01-10-2025,101.85920
